filepath,label
TACO_crops/Plastic/crop_1220_3788.jpg,Plastic
TACO_crops/Glass/crop_1308_4062.jpg,Glass
TACO_crops/Plastic/crop_426_1529.jpg,Plastic
TACO_crops/Cardboard/crop_387_1358.jpg,Cardboard
TACO_crops/Trash/crop_363_1285.jpg,Trash
TACO_crops/Paper/crop_1136_3475.jpg,Paper
TACO_crops/Trash/crop_1428_4551.jpg,Trash
TACO_crops/Plastic/crop_1386_4448.jpg,Plastic
TACO_crops/Plastic/crop_315_950.jpg,Plastic
TACO_crops/Plastic/crop_1291_3983.jpg,Plastic
TACO_crops/Trash/crop_1308_4065.jpg,Trash
TACO_crops/Plastic/crop_1361_4356.jpg,Plastic
TACO_crops/Plastic/crop_13_43.jpg,Plastic
TACO_crops/Plastic/crop_423_1500.jpg,Plastic
TACO_crops/Plastic/crop_443_1571.jpg,Plastic
TACO_crops/Plastic/crop_406_1437.jpg,Plastic
TACO_crops/Paper/crop_1400_4474.jpg,Paper
TACO_crops/Cardboard/crop_404_1431.jpg,Cardboard
TACO_crops/Plastic/crop_675_2169.jpg,Plastic
TACO_crops/Trash/crop_363_1277.jpg,Trash
TACO_crops/Paper/crop_630_2040.jpg,Paper
TACO_crops/Trash/crop_1495_4773.jpg,Trash
TACO_crops/Metal/crop_1480_4694.jpg,Metal
TACO_crops/Paper/crop_1246_3892.jpg,Paper
TACO_crops/Trash/crop_800_2524.jpg,Trash
TACO_crops/Plastic/crop_753_2342.jpg,Plastic
TACO_crops/Plastic/crop_357_1200.jpg,Plastic
TACO_crops/Plastic/crop_340_1122.jpg,Plastic
TACO_crops/Plastic/crop_362_1240.jpg,Plastic
TACO_crops/Glass/crop_112_385.jpg,Glass
TACO_crops/Plastic/crop_716_2273.jpg,Plastic
TACO_crops/Plastic/crop_630_2033.jpg,Plastic
TACO_crops/Metal/crop_783_2495.jpg,Metal
TACO_crops/Trash/crop_1314_4101.jpg,Trash
TACO_crops/Metal/crop_1022_3039.jpg,Metal
TACO_crops/Plastic/crop_688_2204.jpg,Plastic
TACO_crops/Trash/crop_320_966.jpg,Trash
TACO_crops/Trash/crop_327_1039.jpg,Trash
TACO_crops/Metal/crop_818_2559.jpg,Metal
TACO_crops/Plastic/crop_1307_4053.jpg,Plastic
TACO_crops/Plastic/crop_624_1983.jpg,Plastic
TACO_crops/Plastic/crop_1313_4077.jpg,Plastic
TACO_crops/Metal/crop_1490_4753.jpg,Metal
TACO_crops/Trash/crop_358_1206.jpg,Trash
TACO_crops/Trash/crop_490_1683.jpg,Trash
TACO_crops/Glass/crop_1321_4123.jpg,Glass
TACO_crops/Plastic/crop_163_568.jpg,Plastic
TACO_crops/Trash/crop_997_3188.jpg,Trash
TACO_crops/Plastic/crop_362_1237.jpg,Plastic
TACO_crops/Plastic/crop_406_1440.jpg,Plastic
TACO_crops/Trash/crop_116_400.jpg,Trash
TACO_crops/Metal/crop_1142_3500.jpg,Metal
TACO_crops/Trash/crop_1440_4581.jpg,Trash
TACO_crops/Plastic/crop_777_2390.jpg,Plastic
TACO_crops/Glass/crop_1320_4117.jpg,Glass
TACO_crops/Paper/crop_1197_3693.jpg,Paper
TACO_crops/Plastic/crop_1070_3173.jpg,Plastic
TACO_crops/Metal/crop_1123_3445.jpg,Metal
TACO_crops/Metal/crop_1141_3495.jpg,Metal
TACO_crops/Glass/crop_1336_4266.jpg,Glass
TACO_crops/Cardboard/crop_47_129.jpg,Cardboard
TACO_crops/Plastic/crop_487_1677.jpg,Plastic
TACO_crops/Trash/crop_727_2293.jpg,Trash
TACO_crops/Metal/crop_385_1345.jpg,Metal
TACO_crops/Plastic/crop_420_1484.jpg,Plastic
TACO_crops/Plastic/crop_89_233.jpg,Plastic
TACO_crops/Metal/crop_1329_4220.jpg,Metal
TACO_crops/Plastic/crop_275_848.jpg,Plastic
TACO_crops/Plastic/crop_904_2809.jpg,Plastic
TACO_crops/Metal/crop_1154_3541.jpg,Metal
TACO_crops/Trash/crop_577_1812.jpg,Trash
TACO_crops/Plastic/crop_496_1693.jpg,Plastic
TACO_crops/Metal/crop_1454_4617.jpg,Metal
TACO_crops/Trash/crop_1212_3744.jpg,Trash
TACO_crops/Plastic/crop_1246_3878.jpg,Plastic
TACO_crops/Plastic/crop_595_1846.jpg,Plastic
TACO_crops/Plastic/crop_885_2783.jpg,Plastic
TACO_crops/Trash/crop_1305_4050.jpg,Trash
TACO_crops/Trash/crop_1107_3352.jpg,Trash
TACO_crops/Metal/crop_1107_3375.jpg,Metal
TACO_crops/Plastic/crop_954_2876.jpg,Plastic
TACO_crops/Paper/crop_830_2582.jpg,Paper
TACO_crops/Trash/crop_1398_4471.jpg,Trash
TACO_crops/Cardboard/crop_689_2210.jpg,Cardboard
TACO_crops/Trash/crop_1485_4726.jpg,Trash
TACO_crops/Paper/crop_1200_3700.jpg,Paper
TACO_crops/Cardboard/crop_1325_4193.jpg,Cardboard
TACO_crops/Glass/crop_149_538.jpg,Glass
TACO_crops/Plastic/crop_389_1372.jpg,Plastic
TACO_crops/Plastic/crop_361_1223.jpg,Plastic
TACO_crops/Trash/crop_1258_3922.jpg,Trash
TACO_crops/Plastic/crop_837_2598.jpg,Plastic
TACO_crops/Plastic/crop_273_839.jpg,Plastic
TACO_crops/Cardboard/crop_824_2570.jpg,Cardboard
TACO_crops/Trash/crop_105_345.jpg,Trash
TACO_crops/Metal/crop_1314_4080.jpg,Metal
TACO_crops/Metal/crop_761_2361.jpg,Metal
TACO_crops/Plastic/crop_452_1590.jpg,Plastic
TACO_crops/Metal/crop_116_396.jpg,Metal
TACO_crops/Plastic/crop_362_1232.jpg,Plastic
TACO_crops/Plastic/crop_334_1090.jpg,Plastic
TACO_crops/Plastic/crop_592_1840.jpg,Plastic
TACO_crops/Plastic/crop_928_2842.jpg,Plastic
TACO_crops/Plastic/crop_136_486.jpg,Plastic
TACO_crops/Plastic/crop_1471_4671.jpg,Plastic
TACO_crops/Glass/crop_598_1852.jpg,Glass
TACO_crops/Metal/crop_570_1803.jpg,Metal
TACO_crops/Plastic/crop_392_1403.jpg,Plastic
TACO_crops/Trash/crop_829_2580.jpg,Trash
TACO_crops/Plastic/crop_385_1339.jpg,Plastic
TACO_crops/Trash/crop_229_755.jpg,Trash
TACO_crops/Plastic/crop_167_575.jpg,Plastic
TACO_crops/Plastic/crop_892_2795.jpg,Plastic
TACO_crops/Metal/crop_1374_4423.jpg,Metal
TACO_crops/Cardboard/crop_1046_3107.jpg,Cardboard
TACO_crops/Trash/crop_414_1463.jpg,Trash
TACO_crops/Trash/crop_665_2136.jpg,Trash
TACO_crops/Paper/crop_874_2721.jpg,Paper
TACO_crops/Metal/crop_780_2488.jpg,Metal
TACO_crops/Paper/crop_1456_4627.jpg,Paper
TACO_crops/Trash/crop_404_1430.jpg,Trash
TACO_crops/Cardboard/crop_1215_3778.jpg,Cardboard
TACO_crops/Plastic/crop_426_1509.jpg,Plastic
TACO_crops/Plastic/crop_760_2360.jpg,Plastic
TACO_crops/Plastic/crop_933_2848.jpg,Plastic
TACO_crops/Plastic/crop_385_1343.jpg,Plastic
TACO_crops/Glass/crop_1365_4383.jpg,Glass
TACO_crops/Plastic/crop_622_1970.jpg,Plastic
TACO_crops/Trash/crop_1490_4755.jpg,Trash
TACO_crops/Paper/crop_679_2186.jpg,Paper
TACO_crops/Cardboard/crop_348_1146.jpg,Cardboard
TACO_crops/Trash/crop_1480_4696.jpg,Trash
TACO_crops/Trash/crop_195_671.jpg,Trash
TACO_crops/Plastic/crop_385_1341.jpg,Plastic
TACO_crops/Plastic/crop_528_1745.jpg,Plastic
TACO_crops/Plastic/crop_104_331.jpg,Plastic
TACO_crops/Cardboard/crop_1393_4461.jpg,Cardboard
TACO_crops/Glass/crop_685_2195.jpg,Glass
TACO_crops/Plastic/crop_426_1513.jpg,Plastic
TACO_crops/Trash/crop_134_448.jpg,Trash
TACO_crops/Paper/crop_112_388.jpg,Paper
TACO_crops/Plastic/crop_1222_3790.jpg,Plastic
TACO_crops/Trash/crop_708_2252.jpg,Trash
TACO_crops/Plastic/crop_268_826.jpg,Plastic
TACO_crops/Trash/crop_1480_4708.jpg,Trash
TACO_crops/Trash/crop_347_1143.jpg,Trash
TACO_crops/Cardboard/crop_1484_4716.jpg,Cardboard
TACO_crops/Trash/crop_752_2457.jpg,Trash
TACO_crops/Cardboard/crop_816_2554.jpg,Cardboard
TACO_crops/Plastic/crop_422_1495.jpg,Plastic
TACO_crops/Plastic/crop_176_587.jpg,Plastic
TACO_crops/Plastic/crop_1354_4340.jpg,Plastic
TACO_crops/Plastic/crop_1072_3178.jpg,Plastic
TACO_crops/Metal/crop_455_1614.jpg,Metal
TACO_crops/Plastic/crop_392_1394.jpg,Plastic
TACO_crops/Plastic/crop_724_2286.jpg,Plastic
TACO_crops/Trash/crop_151_550.jpg,Trash
TACO_crops/Plastic/crop_1177_3645.jpg,Plastic
TACO_crops/Plastic/crop_656_2117.jpg,Plastic
TACO_crops/Plastic/crop_457_1619.jpg,Plastic
TACO_crops/Plastic/crop_630_2032.jpg,Plastic
TACO_crops/Metal/crop_195_668.jpg,Metal
TACO_crops/Metal/crop_1484_4719.jpg,Metal
TACO_crops/Plastic/crop_875_2762.jpg,Plastic
TACO_crops/Plastic/crop_1403_4483.jpg,Plastic
TACO_crops/Paper/crop_865_2687.jpg,Paper
TACO_crops/Trash/crop_151_545.jpg,Trash
TACO_crops/Trash/crop_1373_4411.jpg,Trash
TACO_crops/Plastic/crop_1178_3647.jpg,Plastic
TACO_crops/Trash/crop_327_1042.jpg,Trash
TACO_crops/Plastic/crop_308_936.jpg,Plastic
TACO_crops/Metal/crop_354_1195.jpg,Metal
TACO_crops/Metal/crop_786_2502.jpg,Metal
TACO_crops/Metal/crop_33_87.jpg,Metal
TACO_crops/Paper/crop_1053_3129.jpg,Paper
TACO_crops/Trash/crop_78_196.jpg,Trash
TACO_crops/Metal/crop_545_1769.jpg,Metal
TACO_crops/Plastic/crop_1203_3709.jpg,Plastic
TACO_crops/Glass/crop_187_626.jpg,Glass
TACO_crops/Trash/crop_1340_4278.jpg,Trash
TACO_crops/Plastic/crop_1457_4631.jpg,Plastic
TACO_crops/Metal/crop_1123_3440.jpg,Metal
TACO_crops/Plastic/crop_869_2707.jpg,Plastic
TACO_crops/Plastic/crop_1106_3297.jpg,Plastic
TACO_crops/Plastic/crop_1032_3067.jpg,Plastic
TACO_crops/Trash/crop_758_2355.jpg,Trash
TACO_crops/Plastic/crop_852_2633.jpg,Plastic
TACO_crops/Trash/crop_193_651.jpg,Trash
TACO_crops/Metal/crop_1329_4221.jpg,Metal
TACO_crops/Trash/crop_195_669.jpg,Trash
TACO_crops/Trash/crop_351_1176.jpg,Trash
TACO_crops/Trash/crop_1115_3412.jpg,Trash
TACO_crops/Trash/crop_632_2054.jpg,Trash
TACO_crops/Trash/crop_816_2748.jpg,Trash
TACO_crops/Trash/crop_1280_3957.jpg,Trash
TACO_crops/Plastic/crop_1252_3910.jpg,Plastic
TACO_crops/Plastic/crop_957_2882.jpg,Plastic
TACO_crops/Plastic/crop_75_180.jpg,Plastic
TACO_crops/Metal/crop_455_1604.jpg,Metal
TACO_crops/Plastic/crop_8_20.jpg,Plastic
TACO_crops/Glass/crop_1497_4776.jpg,Glass
TACO_crops/Trash/crop_149_537.jpg,Trash
TACO_crops/Trash/crop_1240_3859.jpg,Trash
TACO_crops/Trash/crop_1495_4766.jpg,Trash
TACO_crops/Plastic/crop_588_1834.jpg,Plastic
TACO_crops/Plastic/crop_1342_4281.jpg,Plastic
TACO_crops/Plastic/crop_848_2624.jpg,Plastic
TACO_crops/Trash/crop_171_579.jpg,Trash
TACO_crops/Plastic/crop_1248_3897.jpg,Plastic
TACO_crops/Plastic/crop_288_880.jpg,Plastic
TACO_crops/Cardboard/crop_1015_3025.jpg,Cardboard
TACO_crops/Plastic/crop_1467_4658.jpg,Plastic
TACO_crops/Plastic/crop_164_572.jpg,Plastic
TACO_crops/Plastic/crop_876_2765.jpg,Plastic
TACO_crops/Plastic/crop_445_1575.jpg,Plastic
TACO_crops/Trash/crop_1354_4337.jpg,Trash
TACO_crops/Plastic/crop_506_1707.jpg,Plastic
TACO_crops/Trash/crop_727_2436.jpg,Trash
TACO_crops/Plastic/crop_1055_3132.jpg,Plastic
TACO_crops/Metal/crop_1052_3124.jpg,Metal
TACO_crops/Metal/crop_33_89.jpg,Metal
TACO_crops/Plastic/crop_63_150.jpg,Plastic
TACO_crops/Trash/crop_420_1486.jpg,Trash
TACO_crops/Plastic/crop_1145_3510.jpg,Plastic
TACO_crops/Trash/crop_1334_4248.jpg,Trash
TACO_crops/Trash/crop_777_2478.jpg,Trash
TACO_crops/Plastic/crop_922_2833.jpg,Plastic
TACO_crops/Plastic/crop_1060_3144.jpg,Plastic
TACO_crops/Plastic/crop_670_2158.jpg,Plastic
TACO_crops/Metal/crop_1336_4265.jpg,Metal
TACO_crops/Plastic/crop_391_1388.jpg,Plastic
TACO_crops/Trash/crop_512_1716.jpg,Trash
TACO_crops/Plastic/crop_1056_3135.jpg,Plastic
TACO_crops/Plastic/crop_347_1137.jpg,Plastic
TACO_crops/Trash/crop_190_640.jpg,Trash
TACO_crops/Trash/crop_1495_4770.jpg,Trash
TACO_crops/Metal/crop_1314_4081.jpg,Metal
TACO_crops/Plastic/crop_301_921.jpg,Plastic
TACO_crops/Trash/crop_123_425.jpg,Trash
TACO_crops/Plastic/crop_1428_4548.jpg,Plastic
TACO_crops/Trash/crop_1450_4596.jpg,Trash
TACO_crops/Metal/crop_664_2134.jpg,Metal
TACO_crops/Metal/crop_839_2608.jpg,Metal
TACO_crops/Trash/crop_1329_4219.jpg,Trash
TACO_crops/Plastic/crop_344_1130.jpg,Plastic
TACO_crops/Trash/crop_1205_3716.jpg,Trash
TACO_crops/Trash/crop_504_1705.jpg,Trash
TACO_crops/Plastic/crop_416_1477.jpg,Plastic
TACO_crops/Plastic/crop_653_2107.jpg,Plastic
TACO_crops/Metal/crop_112_378.jpg,Metal
TACO_crops/Paper/crop_1052_3120.jpg,Paper
TACO_crops/Paper/crop_689_2208.jpg,Paper
TACO_crops/Trash/crop_11_26.jpg,Trash
TACO_crops/Plastic/crop_423_1501.jpg,Plastic
TACO_crops/Metal/crop_1397_4467.jpg,Metal
TACO_crops/Cardboard/crop_201_688.jpg,Cardboard
TACO_crops/Plastic/crop_860_2669.jpg,Plastic
TACO_crops/Plastic/crop_1215_3775.jpg,Plastic
TACO_crops/Trash/crop_1239_3836.jpg,Trash
TACO_crops/Plastic/crop_90_240.jpg,Plastic
TACO_crops/Metal/crop_1022_3042.jpg,Metal
TACO_crops/Trash/crop_299_918.jpg,Trash
TACO_crops/Metal/crop_28_80.jpg,Metal
TACO_crops/Trash/crop_151_547.jpg,Trash
TACO_crops/Plastic/crop_194_664.jpg,Plastic
TACO_crops/Plastic/crop_1227_3810.jpg,Plastic
TACO_crops/Metal/crop_709_2258.jpg,Metal
TACO_crops/Trash/crop_1152_3533.jpg,Trash
TACO_crops/Plastic/crop_996_2977.jpg,Plastic
TACO_crops/Glass/crop_1321_4141.jpg,Glass
TACO_crops/Trash/crop_358_1203.jpg,Trash
TACO_crops/Trash/crop_705_2242.jpg,Trash
TACO_crops/Metal/crop_839_2607.jpg,Metal
TACO_crops/Plastic/crop_514_1718.jpg,Plastic
TACO_crops/Plastic/crop_271_831.jpg,Plastic
TACO_crops/Plastic/crop_1353_4328.jpg,Plastic
TACO_crops/Metal/crop_1318_4113.jpg,Metal
TACO_crops/Plastic/crop_386_1357.jpg,Plastic
TACO_crops/Plastic/crop_666_2145.jpg,Plastic
TACO_crops/Plastic/crop_5_14.jpg,Plastic
TACO_crops/Plastic/crop_1366_4393.jpg,Plastic
TACO_crops/Glass/crop_860_2670.jpg,Glass
TACO_crops/Metal/crop_1154_3539.jpg,Metal
TACO_crops/Metal/crop_467_1644.jpg,Metal
TACO_crops/Metal/crop_1314_4084.jpg,Metal
TACO_crops/Metal/crop_709_2257.jpg,Metal
TACO_crops/Trash/crop_1213_3762.jpg,Trash
TACO_crops/Paper/crop_1212_3742.jpg,Paper
TACO_crops/Plastic/crop_1224_3797.jpg,Plastic
TACO_crops/Plastic/crop_336_1106.jpg,Plastic
TACO_crops/Plastic/crop_1248_3904.jpg,Plastic
TACO_crops/Plastic/crop_845_2620.jpg,Plastic
TACO_crops/Plastic/crop_661_2129.jpg,Plastic
TACO_crops/Plastic/crop_409_1447.jpg,Plastic
TACO_crops/Trash/crop_202_689.jpg,Trash
TACO_crops/Plastic/crop_831_2584.jpg,Plastic
TACO_crops/Plastic/crop_1159_3553.jpg,Plastic
TACO_crops/Plastic/crop_320_965.jpg,Plastic
TACO_crops/Plastic/crop_416_1474.jpg,Plastic
TACO_crops/Glass/crop_1365_4379.jpg,Glass
TACO_crops/Plastic/crop_142_518.jpg,Plastic
TACO_crops/Plastic/crop_363_1295.jpg,Plastic
TACO_crops/Plastic/crop_578_1813.jpg,Plastic
TACO_crops/Plastic/crop_320_959.jpg,Plastic
TACO_crops/Plastic/crop_389_1369.jpg,Plastic
TACO_crops/Trash/crop_1107_3315.jpg,Trash
TACO_crops/Plastic/crop_99_271.jpg,Plastic
TACO_crops/Plastic/crop_375_1315.jpg,Plastic
TACO_crops/Plastic/crop_749_2334.jpg,Plastic
TACO_crops/Metal/crop_44_114.jpg,Metal
TACO_crops/Plastic/crop_1203_3710.jpg,Plastic
TACO_crops/Paper/crop_460_1637.jpg,Paper
TACO_crops/Plastic/crop_241_781.jpg,Plastic
TACO_crops/Plastic/crop_1232_3822.jpg,Plastic
TACO_crops/Trash/crop_993_2971.jpg,Trash
TACO_crops/Paper/crop_1246_3888.jpg,Paper
TACO_crops/Plastic/crop_1362_4359.jpg,Plastic
TACO_crops/Trash/crop_656_2118.jpg,Trash
TACO_crops/Metal/crop_309_937.jpg,Metal
TACO_crops/Metal/crop_27_74.jpg,Metal
TACO_crops/Plastic/crop_1336_4268.jpg,Plastic
TACO_crops/Plastic/crop_331_1075.jpg,Plastic
TACO_crops/Plastic/crop_804_2531.jpg,Plastic
TACO_crops/Plastic/crop_166_574.jpg,Plastic
TACO_crops/Trash/crop_941_2857.jpg,Trash
TACO_crops/Metal/crop_745_2330.jpg,Metal
TACO_crops/Trash/crop_788_2737.jpg,Trash
TACO_crops/Cardboard/crop_232_769.jpg,Cardboard
TACO_crops/Metal/crop_455_1602.jpg,Metal
TACO_crops/Plastic/crop_1098_3279.jpg,Plastic
TACO_crops/Plastic/crop_762_2363.jpg,Plastic
TACO_crops/Trash/crop_1431_4565.jpg,Trash
TACO_crops/Trash/crop_6_17.jpg,Trash
TACO_crops/Trash/crop_426_1536.jpg,Trash
TACO_crops/Metal/crop_966_2930.jpg,Metal
TACO_crops/Cardboard/crop_49_132.jpg,Cardboard
TACO_crops/Glass/crop_1103_3291.jpg,Glass
TACO_crops/Plastic/crop_425_1505.jpg,Plastic
TACO_crops/Metal/crop_1454_4622.jpg,Metal
TACO_crops/Trash/crop_460_1628.jpg,Trash
TACO_crops/Cardboard/crop_715_2272.jpg,Cardboard
TACO_crops/Trash/crop_1010_3015.jpg,Trash
TACO_crops/Trash/crop_968_2935.jpg,Trash
TACO_crops/Trash/crop_404_1432.jpg,Trash
TACO_crops/Plastic/crop_1174_3637.jpg,Plastic
TACO_crops/Plastic/crop_311_945.jpg,Plastic
TACO_crops/Plastic/crop_76_192.jpg,Plastic
TACO_crops/Plastic/crop_526_1742.jpg,Plastic
TACO_crops/Plastic/crop_755_2347.jpg,Plastic
TACO_crops/Plastic/crop_426_1523.jpg,Plastic
TACO_crops/Trash/crop_584_1829.jpg,Trash
TACO_crops/Plastic/crop_1246_3875.jpg,Plastic
TACO_crops/Trash/crop_414_1465.jpg,Trash
TACO_crops/Plastic/crop_634_2059.jpg,Plastic
TACO_crops/Metal/crop_785_2500.jpg,Metal
TACO_crops/Plastic/crop_104_333.jpg,Plastic
TACO_crops/Trash/crop_1146_3519.jpg,Trash
TACO_crops/Trash/crop_1213_3757.jpg,Trash
TACO_crops/Trash/crop_996_2978.jpg,Trash
TACO_crops/Plastic/crop_426_1507.jpg,Plastic
TACO_crops/Plastic/crop_1111_3394.jpg,Plastic
TACO_crops/Trash/crop_1346_4293.jpg,Trash
TACO_crops/Plastic/crop_653_2111.jpg,Plastic
TACO_crops/Metal/crop_1123_3444.jpg,Metal
TACO_crops/Plastic/crop_1107_3365.jpg,Plastic
TACO_crops/Plastic/crop_689_2206.jpg,Plastic
TACO_crops/Plastic/crop_961_2886.jpg,Plastic
TACO_crops/Plastic/crop_362_1228.jpg,Plastic
TACO_crops/Paper/crop_533_1751.jpg,Paper
TACO_crops/Metal/crop_68_162.jpg,Metal
TACO_crops/Trash/crop_1112_3607.jpg,Trash
TACO_crops/Plastic/crop_1012_3018.jpg,Plastic
TACO_crops/Trash/crop_1488_4744.jpg,Trash
TACO_crops/Plastic/crop_437_1562.jpg,Plastic
TACO_crops/Plastic/crop_385_1342.jpg,Plastic
TACO_crops/Trash/crop_351_1163.jpg,Trash
TACO_crops/Plastic/crop_1324_4191.jpg,Plastic
TACO_crops/Cardboard/crop_1121_3425.jpg,Cardboard
TACO_crops/Glass/crop_1321_4150.jpg,Glass
TACO_crops/Metal/crop_1329_4218.jpg,Metal
TACO_crops/Plastic/crop_1421_4529.jpg,Plastic
TACO_crops/Plastic/crop_1302_4045.jpg,Plastic
TACO_crops/Plastic/crop_1180_3650.jpg,Plastic
TACO_crops/Trash/crop_630_2024.jpg,Trash
TACO_crops/Metal/crop_715_2268.jpg,Metal
TACO_crops/Paper/crop_789_2507.jpg,Paper
TACO_crops/Plastic/crop_527_1744.jpg,Plastic
TACO_crops/Plastic/crop_362_1254.jpg,Plastic
TACO_crops/Paper/crop_683_2192.jpg,Paper
TACO_crops/Plastic/crop_75_188.jpg,Plastic
TACO_crops/Plastic/crop_1111_3393.jpg,Plastic
TACO_crops/Plastic/crop_1089_3265.jpg,Plastic
TACO_crops/Trash/crop_291_886.jpg,Trash
TACO_crops/Plastic/crop_355_1196.jpg,Plastic
TACO_crops/Metal/crop_727_2291.jpg,Metal
TACO_crops/Paper/crop_112_389.jpg,Paper
TACO_crops/Cardboard/crop_214_722.jpg,Cardboard
TACO_crops/Plastic/crop_511_1715.jpg,Plastic
TACO_crops/Trash/crop_121_409.jpg,Trash
TACO_crops/Cardboard/crop_659_2126.jpg,Cardboard
TACO_crops/Plastic/crop_789_2508.jpg,Plastic
TACO_crops/Plastic/crop_7_18.jpg,Plastic
TACO_crops/Plastic/crop_94_246.jpg,Plastic
TACO_crops/Plastic/crop_1423_4536.jpg,Plastic
TACO_crops/Plastic/crop_590_1838.jpg,Plastic
TACO_crops/Plastic/crop_946_2863.jpg,Plastic
TACO_crops/Glass/crop_10_24.jpg,Glass
TACO_crops/Plastic/crop_641_2085.jpg,Plastic
TACO_crops/Trash/crop_320_960.jpg,Trash
TACO_crops/Plastic/crop_227_752.jpg,Plastic
TACO_crops/Plastic/crop_708_2254.jpg,Plastic
TACO_crops/Metal/crop_96_249.jpg,Metal
TACO_crops/Plastic/crop_856_2658.jpg,Plastic
TACO_crops/Plastic/crop_1108_3389.jpg,Plastic
TACO_crops/Glass/crop_1244_3871.jpg,Glass
TACO_crops/Cardboard/crop_217_731.jpg,Cardboard
TACO_crops/Cardboard/crop_202_691.jpg,Cardboard
TACO_crops/Trash/crop_411_1457.jpg,Trash
TACO_crops/Trash/crop_327_1032.jpg,Trash
TACO_crops/Plastic/crop_505_1706.jpg,Plastic
TACO_crops/Metal/crop_740_2323.jpg,Metal
TACO_crops/Plastic/crop_987_2965.jpg,Plastic
TACO_crops/Glass/crop_597_1850.jpg,Glass
TACO_crops/Plastic/crop_884_2782.jpg,Plastic
TACO_crops/Plastic/crop_899_2802.jpg,Plastic
TACO_crops/Trash/crop_327_1030.jpg,Trash
TACO_crops/Plastic/crop_558_1788.jpg,Plastic
TACO_crops/Trash/crop_280_869.jpg,Trash
TACO_crops/Cardboard/crop_212_719.jpg,Cardboard
TACO_crops/Glass/crop_598_1864.jpg,Glass
TACO_crops/Trash/crop_816_2749.jpg,Trash
TACO_crops/Paper/crop_993_2972.jpg,Paper
TACO_crops/Metal/crop_67_158.jpg,Metal
TACO_crops/Trash/crop_331_1073.jpg,Trash
TACO_crops/Plastic/crop_106_354.jpg,Plastic
TACO_crops/Metal/crop_41_103.jpg,Metal
TACO_crops/Plastic/crop_1046_3108.jpg,Plastic
TACO_crops/Trash/crop_601_1881.jpg,Trash
TACO_crops/Trash/crop_952_2870.jpg,Trash
TACO_crops/Plastic/crop_362_1253.jpg,Plastic
TACO_crops/Plastic/crop_1080_3243.jpg,Plastic
TACO_crops/Plastic/crop_405_1434.jpg,Plastic
TACO_crops/Plastic/crop_389_1381.jpg,Plastic
TACO_crops/Plastic/crop_314_948.jpg,Plastic
TACO_crops/Plastic/crop_65_156.jpg,Plastic
TACO_crops/Trash/crop_1068_3169.jpg,Trash
TACO_crops/Plastic/crop_630_2021.jpg,Plastic
TACO_crops/Plastic/crop_1140_3484.jpg,Plastic
TACO_crops/Trash/crop_1411_4512.jpg,Trash
TACO_crops/Plastic/crop_360_1219.jpg,Plastic
TACO_crops/Trash/crop_1351_4305.jpg,Trash
TACO_crops/Trash/crop_1438_4575.jpg,Trash
TACO_crops/Metal/crop_805_2539.jpg,Metal
TACO_crops/Plastic/crop_1470_4666.jpg,Plastic
TACO_crops/Trash/crop_292_887.jpg,Trash
TACO_crops/Cardboard/crop_1171_3574.jpg,Cardboard
TACO_crops/Plastic/crop_1168_3570.jpg,Plastic
TACO_crops/Trash/crop_1239_3837.jpg,Trash
TACO_crops/Trash/crop_623_1979.jpg,Trash
TACO_crops/Plastic/crop_107_364.jpg,Plastic
TACO_crops/Plastic/crop_479_1657.jpg,Plastic
TACO_crops/Paper/crop_845_2619.jpg,Paper
TACO_crops/Glass/crop_1321_4127.jpg,Glass
TACO_crops/Plastic/crop_613_1923.jpg,Plastic
TACO_crops/Metal/crop_69_165.jpg,Metal
TACO_crops/Metal/crop_1185_3658.jpg,Metal
TACO_crops/Plastic/crop_219_734.jpg,Plastic
TACO_crops/Trash/crop_426_1542.jpg,Trash
TACO_crops/Metal/crop_1397_4468.jpg,Metal
TACO_crops/Paper/crop_234_771.jpg,Paper
TACO_crops/Plastic/crop_1445_4586.jpg,Plastic
TACO_crops/Plastic/crop_1112_3401.jpg,Plastic
TACO_crops/Trash/crop_215_725.jpg,Trash
TACO_crops/Trash/crop_1242_3868.jpg,Trash
TACO_crops/Plastic/crop_310_940.jpg,Plastic
TACO_crops/Metal/crop_135_450.jpg,Metal
TACO_crops/Metal/crop_873_2716.jpg,Metal
TACO_crops/Plastic/crop_1239_3854.jpg,Plastic
TACO_crops/Metal/crop_1419_4526.jpg,Metal
TACO_crops/Trash/crop_1472_4675.jpg,Trash
TACO_crops/Plastic/crop_630_2022.jpg,Plastic
TACO_crops/Plastic/crop_1372_4407.jpg,Plastic
TACO_crops/Trash/crop_105_348.jpg,Trash
TACO_crops/Paper/crop_192_647.jpg,Paper
TACO_crops/Plastic/crop_630_2029.jpg,Plastic
TACO_crops/Plastic/crop_307_934.jpg,Plastic
TACO_crops/Metal/crop_76_191.jpg,Metal
TACO_crops/Plastic/crop_1039_3096.jpg,Plastic
TACO_crops/Paper/crop_1064_3154.jpg,Paper
TACO_crops/Glass/crop_1365_4370.jpg,Glass
TACO_crops/Paper/crop_136_472.jpg,Paper
TACO_crops/Plastic/crop_1120_3421.jpg,Plastic
TACO_crops/Trash/crop_994_2974.jpg,Trash
TACO_crops/Plastic/crop_945_2862.jpg,Plastic
TACO_crops/Plastic/crop_969_2936.jpg,Plastic
